Index,Time(s),Type of jump,Jump Location(s)
1,4:06:36 nachm.,Normal Formation,(16.426, -0.138, 27.193)
2,4:06:37 nachm.,Normal Formation,(23.828, -0.138, 24.712)
3,4:06:38 nachm.,Normal Formation,(31.757, -0.138, 22.365)
4,4:06:39 nachm.,Normal Formation,(39.527, -0.138, 19.689)
5,4:06:40 nachm.,Normal Formation,(46.446, -0.138, 16.523)
6,4:06:41 nachm.,Normal Formation,(52.970, -0.138, 12.713)
7,4:06:42 nachm.,Normal Formation,(59.938, -0.138, 8.712)
8,4:06:43 nachm.,Normal Formation,(67.501, -0.138, 5.323)
9,4:06:46 nachm.,Normal Formation,(74.935, -0.138, 1.935)
10,4:06:47 nachm.,Normal Formation,(82.915, -0.138, 0.102)
11,4:06:48 nachm.,Normal Formation,(89.851, -0.138, -1.555)
12,4:06:50 nachm.,Normal Formation,(97.340, -0.138, -2.761)
13,4:06:50 nachm.,Normal Formation,(105.637, -0.138, -4.014)
14,4:06:51 nachm.,Normal Formation,(113.860, -0.138, -5.089)
15,4:06:52 nachm.,Normal Formation,(122.071, -0.138, -6.109)
16,4:06:53 nachm.,Normal Formation,(129.632, -0.138, -7.866)
17,4:06:54 nachm.,Normal Formation,(136.955, -0.138, -10.256)
18,4:06:57 nachm.,Normal Formation,(143.853, -0.138, -13.650)
19,4:06:59 nachm.,Normal Formation,(149.475, -0.138, -15.707)
20,4:07:03 nachm.,SemiCircle Formation,(149.392, -0.138, -16.522)
Index, BTC Jumps
1,(8.219, -0.138, 29.073)
2,(13.223, -0.138, 29.599)
3,(18.044, -0.138, 29.683)
4,(22.859, -0.138, 29.599)
5,(27.517, -0.138, 29.393)
6,(24.935, -0.138, 27.433)
7,(24.511, -0.138, 27.904)
8,(9.510, -0.138, 31.061)
9,(9.514, -0.138, 31.058)
10,(9.518, -0.138, 31.056)
11,(9.523, -0.138, 31.054)
12,(9.562, -0.138, 31.052)
13,(9.584, -0.138, 31.049)
14,(9.593, -0.138, 31.050)
15,(17.335, -0.138, 28.370)
Cicle formation, SemiCircle Formation, Presenter Formations, As-is Formation, Total Jumps
0,1,0,19,20
